,count_100,count_500,count_1000,count_2500,count_5000,count_10000,mean_100,mean_500,mean_1000,mean_2500,mean_5000,mean_10000
"[""pitchers""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""pitches""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""pitching""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""pits""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""pitted""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""pitting""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""pivot""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""pixie""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.370094193385951
"[""placemats""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.166010182947227
"[""placenta""/X]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.4776407897677786,1.4776407897677786
"[""placental""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.922210127737023
"[""plague""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""plagues""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""plains""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""planner""/NOUN]",0,0,0,1,1,1,N/A,N/A,N/A,0.8344015125437492,0.8344015125437492,0.8344015125437492
"[""plant-based""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.8845021241262179
"[""plasmid""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.0086128968045869
"[""plasmids""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.9666970845306428
"[""platelet""/X]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,0.8195575646912778,0.8195575646912778
"[""platelets""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.9123269551076209
"[""platinum""/NOUN]",0,0,1,1,1,1,N/A,N/A,1.2598621528005896,1.2598621528005896,1.2598621528005896,1.2598621528005896
"[""platoon""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""plavix""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.9840128078075414
"[""play-by-play""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""play-off""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""playback""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""playbook""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""playboy""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.0698874462147925,1.0698874462147925
"[""player""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""players""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""playful""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,1.0024908031648838,1.0024908031648838,1.0024908031648838
"[""playfulness""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.8219746846493089
"[""playmaker""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""playmate""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.3159531675869982
"[""playmates""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.12090125746277
"[""playoff""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""playoffs""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""pleasurable""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,0.8918286141897854,0.8918286141897854,0.8918286141897854
"[""pleasuring""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.0378358691237646
"[""pleat""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.879530537153931
"[""pleated""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.371990694393862,1.371990694393862
"[""pleats""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.027023883891118
"[""pleural""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.0052080474663714
"[""plotline""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.1791776020567013
"[""plucky""/ADJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.1029568753957344
"[""plugin""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""plugins""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""plum""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,1.078005113207784,1.078005113207784,1.078005113207784
"[""plumber""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""plumbers""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""plumbing""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""plump""/VERB]",0,0,0,1,1,1,N/A,N/A,N/A,1.333495447668238,1.333495447668238,1.333495447668238
"[""plumper""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.426220217717028
"[""plums""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.1446287276334055,1.1446287276334055
"[""pneumoniae""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.0912843970650938
"[""poaching""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""podcast""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""podcasting""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""poems""/NOUN]",0,1,1,1,1,1,N/A,0.9417711684278572,0.9417711684278572,0.9417711684278572,0.9417711684278572,0.9417711684278572
"[""pointe""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.4427511517775709
"[""points""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""poland""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.81972133811233
"[""policeman""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""policemen""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""polish""/INTJ]",0,0,1,1,1,1,N/A,N/A,1.2599249536828536,1.2599249536828536,1.2599249536828536,1.2599249536828536
"[""polishes""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.2496832628118466,1.2496832628118466
"[""politician""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""polka""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.0621345942436229,1.0621345942436229
"[""polo""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""polyphenols""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.8529541160002505
"[""pom""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.8862531820911963
"[""pomegranate""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.1980887448217372,1.1980887448217372
"[""pomp""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""pompous""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""poncho""/X]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.9438925553684846
"[""ponytail""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,0.9895468186062202,0.9895468186062202
"[""poodles""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.8474150381271056
"[""poolside""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.2909690562706169,1.2909690562706169
"[""pooping""/VERB]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.0235221735319302
"[""poor""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""pope""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""poppies""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.006676390592602
"[""poppy""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.0320579426670538,1.0320579426670538
"[""popsicle""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.8490808220617666
"[""popularized""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""populer""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.376094013808412
"[""porcelain""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,1.3699389227957728,1.3699389227957728,1.3699389227957728
"[""pornographic""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,0.95152857337637,0.95152857337637
"[""pornstar""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,1.370773555453752,1.370773555453752,1.370773555453752
"[""pornstars""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.386112247695002,1.386112247695002
"[""ported""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""porter""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""porters""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""porting""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""pose""/PUNCT]",0,1,1,1,1,1,N/A,0.8488508774052563,0.8488508774052563,0.8488508774052563,0.8488508774052563,0.8488508774052563
"[""poses""/X]",0,0,1,1,1,1,N/A,N/A,1.1480809560125422,1.1480809560125422,1.1480809560125422,1.1480809560125422
"[""posh""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.2066142623973015,1.2066142623973015
"[""posing""/VERB]",0,0,1,1,1,1,N/A,N/A,1.0744497798216588,1.0744497798216588,1.0744497798216588,1.0744497798216588
"[""positional""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""positivity""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.9929369873560436
"[""posse""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""possession""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""possessive""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.2656549703951594
"[""post-op""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.4154807069162283
"[""postage""/NOUN]",0,0,0,1,1,1,N/A,N/A,N/A,0.9536176752517422,0.9536176752517422,0.9536176752517422
"[""postcard""/NOUN]",0,0,0,1,1,1,N/A,N/A,N/A,0.916716531069591,0.916716531069591,0.916716531069591
"[""postcards""/NOUN]",0,0,0,1,1,1,N/A,N/A,N/A,1.1972982718908969,1.1972982718908969,1.1972982718908969
"[""postcode""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.144244644539249,1.144244644539249
"[""posterity""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""posthumously""/ADV]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""postings""/NOUN]",0,0,0,1,1,1,N/A,N/A,N/A,0.8151466870057782,0.8151466870057782,0.8151466870057782
"[""postmarked""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.287146215262309
"[""postmenopausal""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.8636823056424733
"[""postpartum""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.4583660307168005,1.4583660307168005
"[""postseason""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""postsre""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""postwar""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""potluck""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.175589522410534,1.175589522410534
"[""potpourri""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.9164771791647952
"[""pottery""/NOUN]",0,0,0,1,1,1,N/A,N/A,N/A,1.1291058537833427,1.1291058537833427,1.1291058537833427
"[""pound""/X]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""pour""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""pout""/X]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.0689863153286412
"[""pouting""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.1138165590703035
"[""pov""/X]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.1655424519674875,1.1655424519674875
"[""powdery""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.0303583573615909
"[""power""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""pp""/X]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""ppc""/X]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""ppg""/NUM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""pps""/NUM]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.8270078196640274
"[""practicum""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.8564610723038382
"[""prada""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.970291209701036
"[""praise""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""pre-game""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""pre-made""/VERB]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.0175028182007204
"[""pre-recorded""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.906506773406138
"[""pre-register""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.1876654071038706
"[""pre-registration""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.0670680114311604
"[""pre-season""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""preach""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""preached""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""preacher""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""preachers""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""preaches""/PRON]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""preaching""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""precepts""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""precursor""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""predecessors""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""predicted""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prediction""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""predictions""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""predicts""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""preeminent""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prefab""/ADJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.131639713012808
"[""prefixes""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.9798205062000932
"[""pregame""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""preggo""/X]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.448045478254055
"[""pregnancies""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.4732774960242632,1.4732774960242632
"[""pregnancy""/NOUN]",0,1,1,1,1,1,N/A,1.6229503551895346,1.6229503551895346,1.6229503551895346,1.6229503551895346,1.6229503551895346
"[""pregnant""/ADJ]",0,1,1,1,1,1,N/A,1.5544316296530751,1.5544316296530751,1.5544316296530751,1.5544316296530751,1.5544316296530751
"[""preheated""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.935818397905378
"[""prelude""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""premade""/ADJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.0758557865252358
"[""premarin""/X]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.2625158748308722
"[""premarital""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.9588056140203932
"[""premier""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""premiership""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prenatal""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.3509778131916264,1.3509778131916264
"[""preowned""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.9733115043895624
"[""prepay""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.1303913084896735
"[""prepayment""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.8926153515062973
"[""pres""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""preseason""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""presentable""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.9290825530784356
"[""presenter""/NOUN]",0,0,0,1,1,1,N/A,N/A,N/A,1.000789492545524,1.000789492545524,1.000789492545524
"[""presenters""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,0.9191439061464602,0.9191439061464602
"[""preside""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""presided""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""presidents""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""presiding""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""preterm""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.9538517974603372
"[""prettier""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.522253537680731,1.522253537680731
"[""prettiest""/ADJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.5810535531865348,1.5810535531865348
"[""preventable""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,0.8642914496345915,0.8642914496345915
"[""priest""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""priestess""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.641824861303838
"[""priesthood""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""priestly""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""priests""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prim""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.6924534184732254
"[""primacy""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prime""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""primo""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""primrose""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.215485767061424
"[""prince""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""princes""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""princess""/X]",0,0,1,1,1,1,N/A,N/A,1.2777431670636146,1.2777431670636146,1.2777431670636146,1.2777431670636146
"[""princesses""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.3116738875738794,1.3116738875738794
"[""principle""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""printer""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""printers""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""printing""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prison""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prisoner""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prisoners""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""privat""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.9067355619768032
"[""prix""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""pro""/X]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""pro-abortion""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.3243230920782514
"[""pro-choice""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.24548518273173,1.24548518273173
"[""pro-life""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.0793226123540265,1.0793226123540265
"[""probability""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""probable""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""probation""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""proclaimed""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""proclamation""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""procured""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prod""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prodigious""/ADV]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""profane""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""profiled""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,0.8531624809630142,0.8531624809630142
"[""prog""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""progesterone""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.1755406062108655,1.1755406062108655
"[""prognostic""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.9757018967837652
"[""programmer""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prohibition""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""projection""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prolapse""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,1.2192163987956648
"[""prolific""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prologue""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prom""/INTJ]",0,0,1,1,1,1,N/A,N/A,1.3419971859351774,1.3419971859351774,1.3419971859351774,1.3419971859351774
"[""promenade""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,0.9769499682401586,0.9769499682401586
"[""promiscuous""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.9027573670357372
"[""promoter""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""promoters""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""promulgated""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""proofread""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.8355272093308611
"[""prop""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""propaganda""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""propane""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prophecy""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prophesied""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prophesy""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prophet""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prophets""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prophylactic""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.8185707078104482
"[""proponent""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""proportioned""/ADJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,0.8802527143383144
"[""proposition""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prosecute""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prosecuted""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prospect""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prospects""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prosper""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prospered""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prosperous""/ADJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""prostitute""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,1.1442453541971642,1.1442453541971642
"[""protective""/INTJ]",0,1,1,1,1,1,N/A,0.829025045740118,0.829025045740118,0.829025045740118,0.829025045740118,0.829025045740118
